population,id,dos,p,q
7,173,10,70,32
7,99,0,57,-108
7,99,1,56,-108
7,99,5,60,-108
7,99,10,60,-108
7,117,0,67,43
7,117,1,66,43
7,117,5,70,43
7,117,10,70,43
7,115,0,67,31
7,115,1,66,31
7,115,5,70,31
7,115,10,70,31
7,41,0,57,32
7,41,1,56,32
7,41,5,60,32
7,41,10,60,32
7,80,0,57,-128
7,80,1,56,-128
7,80,5,60,-128
7,80,10,60,-128
7,178,0,67,40
7,178,1,66,40
7,178,5,70,40
7,178,10,70,40
7,47,0,57,40
7,47,1,56,40
7,47,5,60,40
7,47,10,60,40
7,32,0,57,38
7,32,1,56,38
7,32,5,60,38
7,32,10,60,38
7,11,0,57,41
7,11,1,56,41
7,11,5,60,41
7,11,10,60,41
7,88,0,57,-125
7,88,1,56,-107
7,88,5,60,-125
7,88,10,60,-125
7,97,0,57,-118
7,97,1,56,-118
7,97,5,60,-118
7,97,10,60,-118
7,139,0,67,36
7,139,1,66,36
7,139,5,70,36
7,139,10,70,36
7,122,0,67,35
7,122,1,66,35
7,122,5,70,35
7,122,10,70,35
7,48,0,57,37
7,48,1,56,37
7,48,5,60,37
7,48,10,60,37
7,102,0,67,43
7,102,1,66,43
7,102,5,70,43
7,102,10,70,43
7,39,0,57,39
7,39,1,56,39
7,39,5,60,39
7,39,10,60,39
7,40,0,57,38
7,40,1,56,38
7,40,5,60,38
7,40,10,60,38
7,62,0,57,39
7,62,1,56,39
7,62,5,60,37
7,62,10,60,37
7,188,0,67,35
7,188,1,66,35
7,188,5,70,33
7,188,10,70,33
7,61,0,57,38
7,61,1,56,38
7,61,5,60,38
7,61,10,60,38
7,106,0,67,41
7,106,1,66,41
7,106,5,70,40
7,106,10,70,40
7,43,0,57,41
7,43,1,56,41
7,43,5,60,39
7,43,10,60,39
7,199,0,67,-145
7,199,1,66,-145
7,199,5,70,-145
7,199,10,70,-145
7,21,0,57,42
7,21,1,56,42
7,21,5,60,42
7,21,10,60,42
7,167,0,67,37
7,167,1,66,37
7,167,5,70,37
7,167,10,70,37
7,127,0,67,40
7,127,1,66,40
7,127,5,70,40
7,127,10,70,40
7,108,0,67,35
7,108,1,66,35
7,108,5,70,35
7,108,10,70,35
7,105,0,67,41
7,105,1,66,41
7,105,5,70,41
7,105,10,70,41
7,13,0,57,41
7,13,1,56,41
7,13,5,60,41
7,13,10,60,41
7,46,0,57,40
7,46,1,56,40
7,46,5,60,40
7,46,10,60,40
7,193,0,67,-209
7,193,1,66,-209
7,193,5,70,-209
7,193,10,70,-209
7,125,0,67,39
7,125,1,66,39
7,125,5,70,39
7,125,10,70,39
7,177,0,67,38
7,177,1,66,38
7,177,5,70,38
7,177,10,70,38
7,164,0,67,43
7,164,1,66,43
7,164,5,70,43
7,164,10,70,43
7,194,0,67,-134
7,194,1,66,-134
7,194,5,70,-105
7,194,10,70,-105
7,133,0,67,39
7,133,1,66,39
7,133,5,70,39
7,133,10,70,39
7,196,0,67,-150
7,196,1,66,-150
7,196,5,70,-150
7,196,10,70,-150
7,100,0,57,-153
7,100,1,56,-153
7,100,5,60,-153
7,100,10,60,-153
7,118,0,67,32
7,118,1,66,32
7,118,5,70,32
7,118,10,70,32
7,129,0,67,41
7,129,1,66,41
7,129,5,70,41
7,129,10,70,41
7,59,0,57,39
7,59,1,56,39
7,59,5,60,39
7,59,10,60,39
7,132,0,67,36
7,132,1,66,36
7,132,5,70,36
7,132,10,70,36
7,174,0,67,34
7,174,1,66,34
7,174,5,70,34
7,174,10,70,34
7,144,0,67,40
7,144,1,66,40
7,144,5,70,38
7,144,10,70,38
7,180,0,67,34
7,180,1,66,34
7,180,5,70,34
7,180,10,70,34
7,157,0,67,38
7,157,1,66,38
7,157,5,70,38
7,157,10,70,38
7,101,0,67,33
7,101,1,66,35
7,101,5,70,33
7,101,10,70,33
7,107,0,67,39
7,107,1,66,39
7,107,5,70,38
7,107,10,70,38
7,51,0,57,39
7,51,1,56,39
7,51,5,60,39
7,51,10,60,39
7,52,0,57,38
7,52,1,56,38
7,52,5,60,38
7,52,10,60,38
7,9,0,57,39
7,9,1,56,39
7,9,5,60,39
7,9,10,60,39
7,10,0,57,39
7,10,1,56,39
7,10,5,60,37
7,10,10,60,37
7,110,0,67,39
7,110,1,66,39
7,110,5,70,39
7,110,10,70,39
8,203,0,62,0
8,203,1,60,0
8,203,5,67,0
8,203,10,65,0
8,201,0,57,0
8,201,1,55,0
8,201,5,62,0
8,201,10,60,0
8,202,0,67,0
8,202,1,65,0
8,202,5,72,0
8,202,10,70,0
8,91,0,57,-146
8,91,1,55,-146
8,91,5,62,-146
8,91,10,60,-146
8,120,0,67,35
8,120,1,65,35
8,120,5,72,33
8,120,10,70,35
8,88,0,57,-105
8,88,1,55,-105
8,88,5,62,-114
8,88,10,60,-114
8,139,0,67,35
8,139,1,65,35
8,139,5,72,35
8,139,10,70,35
8,101,0,67,36
8,101,1,65,36
8,101,5,72,36
8,101,10,70,36
8,85,0,57,-105
8,85,1,55,-105
8,85,5,62,-121
8,85,10,60,-121
8,94,0,57,-111
8,94,1,55,-111
8,94,5,62,-120
8,94,10,60,-120
8,177,0,67,34
8,177,1,65,34
8,177,5,72,34
8,177,10,70,34
8,131,0,67,38
8,131,1,65,38
8,131,5,72,37
8,131,10,70,37
8,138,0,67,38
8,138,1,65,38
8,138,5,72,32
8,138,10,70,38
8,1,0,57,38
8,1,1,55,38
8,1,5,62,38
8,1,10,60,38
8,53,0,57,41
8,53,1,55,41
8,53,5,62,41
8,53,10,60,41
8,32,0,57,35
8,32,1,55,35
8,32,5,62,35
8,32,10,60,35
8,115,0,67,40
8,115,1,65,40
8,115,5,72,40
8,115,10,70,40
8,127,0,67,35
8,127,1,65,35
8,127,5,72,35
8,127,10,70,35
8,18,0,57,39
8,18,1,55,39
8,18,5,62,39
8,18,10,60,39
8,171,0,67,34
8,171,1,65,34
8,171,5,72,34
8,171,10,70,34
8,62,0,57,44
8,62,1,55,44
8,62,5,62,44
8,62,10,60,44
8,126,0,67,36
8,126,1,65,36
8,126,5,72,36
8,126,10,70,36
8,194,0,67,-214
8,194,1,65,-214
8,194,5,72,-214
8,194,10,70,-214
8,119,0,67,39
8,119,1,65,39
8,119,5,72,37
8,119,10,70,37
8,75,0,57,-121
8,75,1,55,-121
8,75,5,62,-135
8,75,10,60,-135
8,69,0,57,-117
8,69,1,55,-117
8,69,5,62,-117
8,69,10,60,-117
8,100,0,57,-152
8,100,1,55,-152
8,100,5,62,-152
8,100,10,60,-152
8,134,0,67,34
8,134,1,65,34
8,134,5,72,32
8,134,10,70,34
8,185,0,67,34
8,185,1,65,36
8,185,5,72,34
8,185,10,70,34
8,92,0,57,-99
8,92,1,55,-99
8,92,5,62,-107
8,92,10,60,-90
8,11,0,57,39
8,11,1,55,39
8,11,5,62,39
8,11,10,60,39
8,87,0,57,-135
8,87,1,55,-135
8,87,5,62,-135
8,87,10,60,-135
8,112,0,67,40
8,112,1,65,40
8,112,5,72,40
8,112,10,70,40
8,178,0,67,39
8,178,1,65,39
8,178,5,72,39
8,178,10,70,39
8,105,0,67,37
8,105,1,65,37
8,105,5,72,37
8,105,10,70,37
8,124,0,67,31
8,124,1,65,31
8,124,5,72,31
8,124,10,70,31
8,30,0,57,40
8,30,1,55,40
8,30,5,62,40
8,30,10,60,40
8,117,0,67,37
8,117,1,65,37
8,117,5,72,37
8,117,10,70,37
8,188,0,67,41
8,188,1,65,41
8,188,5,72,41
8,188,10,70,41
8,118,0,67,39
8,118,1,65,39
8,118,5,72,39
8,118,10,70,39
8,190,0,67,39
8,190,1,65,39
8,190,5,72,39
8,190,10,70,39
8,104,0,67,41
8,104,1,65,41
8,104,5,72,41
8,104,10,70,41
8,150,0,67,33
8,150,1,65,33
8,150,5,72,33
8,150,10,70,33
8,158,0,67,36
8,158,1,65,38
8,158,5,72,36
8,158,10,70,36
8,110,0,67,38
8,110,1,65,38
8,110,5,72,38
8,110,10,70,38
8,169,0,67,35
8,169,1,65,35
8,169,5,72,34
8,169,10,70,35
8,107,0,67,37
8,107,1,65,37
8,107,5,72,37
8,107,10,70,37
8,163,0,67,41
8,163,1,65,41
8,163,5,72,40
8,163,10,70,40
8,196,0,67,-233
8,196,1,65,-233
8,196,5,72,-233
8,196,10,70,-233
8,122,0,67,38
8,122,1,65,38
8,122,5,72,38
8,122,10,70,38
8,93,0,57,-102
8,93,1,55,-102
8,93,5,62,-108
8,93,10,60,-102
8,13,0,57,41
8,13,1,55,41
8,13,5,62,41
8,13,10,60,41
8,141,0,67,42
8,141,1,65,42
8,141,5,72,42
8,141,10,70,42
8,157,0,67,38
8,157,1,65,38
8,157,5,72,38
8,157,10,70,38
8,133,0,67,41
8,133,1,65,41
8,133,5,72,41
8,133,10,70,41
8,67,0,57,-105
8,67,1,55,-105
8,67,5,62,-105
8,67,10,60,-105
8,15,0,57,36
8,15,1,55,36
8,15,5,62,36
8,15,10,60,36
8,142,0,67,30
8,142,1,65,30
8,142,5,72,28
8,142,10,70,30
8,29,0,57,39
8,29,1,55,39
8,29,5,62,39
8,29,10,60,39
8,95,0,57,-126
8,95,1,55,-115
8,95,5,62,-126
8,95,10,60,-126
8,149,0,67,40
8,149,1,65,40
8,149,5,72,40
8,149,10,70,40
8,192,0,67,-170
8,192,1,65,-170
8,192,5,72,-170
8,192,10,70,-170
8,40,0,57,39
8,40,1,55,39
8,40,5,62,38
8,40,10,60,39
8,26,0,57,38
8,26,1,55,38
8,26,5,62,38
8,26,10,60,38
8,135,0,67,37
8,135,1,65,37
8,135,5,72,37
8,135,10,70,37
8,65,0,57,36
8,65,1,55,36
8,65,5,62,36
8,65,10,60,36
8,164,0,67,37
8,164,1,65,41
8,164,5,72,37
8,164,10,70,37
8,147,0,67,37
8,147,1,65,37
8,147,5,72,37
8,147,10,70,37
8,50,0,57,37
8,50,1,55,37
8,50,5,62,37
8,50,10,60,37
8,121,0,67,34
8,121,1,65,34
8,121,5,72,34
8,121,10,70,34
8,153,0,67,34
8,153,1,65,34
8,153,5,72,34
8,153,10,70,34
8,180,0,67,35
8,180,1,65,35
8,180,5,72,35
8,180,10,70,35
8,35,0,57,39
8,35,1,55,39
8,35,5,62,36
8,35,10,60,36
8,70,0,57,-95
8,70,1,55,-95
8,70,5,62,-95
8,70,10,60,-95
8,165,0,67,36
8,165,1,65,36
8,165,5,72,36
8,165,10,70,36
8,162,0,67,33
8,162,1,65,33
8,162,5,72,33
8,162,10,70,33
8,54,0,57,37
8,54,1,55,37
8,54,5,62,37
8,54,10,60,37
8,168,0,67,34
8,168,1,65,34
8,168,5,72,34
8,168,10,70,34
8,44,0,57,39
8,44,1,55,39
8,44,5,62,39
8,44,10,60,39
8,197,0,67,-88
8,197,1,65,-88
8,197,5,72,-88
8,197,10,70,-88
8,61,0,57,40
8,61,1,55,40
8,61,5,62,37
8,61,10,60,40
8,25,0,57,38
8,25,1,55,38
8,25,5,62,38
8,25,10,60,38
8,193,0,67,-155
8,193,1,65,-155
8,193,5,72,-179
8,193,10,70,-179
8,114,0,67,43
8,114,1,65,43
8,114,5,72,43
8,114,10,70,43
8,80,0,57,-117
8,80,1,55,-117
8,80,5,62,-117
8,80,10,60,-117
8,81,0,57,-115
8,81,1,55,-115
8,81,5,62,-115
8,81,10,60,-115
8,160,0,67,37
8,160,1,65,37
8,160,5,72,35
8,160,10,70,35
8,16,0,57,41
8,16,1,55,41
8,16,5,62,41
8,16,10,60,41
8,159,0,67,39
8,159,1,65,40
8,159,5,72,39
8,159,10,70,39
8,90,0,57,-99
8,90,1,55,-99
8,90,5,62,-99
8,90,10,60,-99
8,39,0,57,36
8,39,1,55,36
8,39,5,62,36
8,39,10,60,36
8,56,0,57,40
8,56,1,55,40
8,56,5,62,40
8,56,10,60,40
8,83,0,57,-133
8,83,1,55,-133
8,83,5,62,-133
8,83,10,60,-133
8,106,0,67,34
8,106,1,65,36
8,106,5,72,34
8,106,10,70,34
8,123,0,67,35
8,123,1,65,35
8,123,5,72,35
8,123,10,70,35
8,9,0,57,36
8,9,1,55,40
8,9,5,62,36
8,9,10,60,36
8,48,0,57,43
8,48,1,55,43
8,48,5,62,43
8,48,10,60,43
8,4,0,57,38
8,4,1,55,38
8,4,5,62,35
8,4,10,60,35
8,181,0,67,39
8,181,1,65,39
8,181,5,72,39
8,181,10,70,39
8,199,0,67,-151
8,199,1,65,-151
8,199,5,72,-127
8,199,10,70,-151
8,173,0,67,36
8,173,1,65,36
8,173,5,72,36
8,173,10,70,36
8,24,0,57,38
8,24,1,55,38
8,24,5,62,38
8,24,10,60,38
8,2,0,57,35
8,2,1,55,35
8,2,5,62,35
8,2,10,60,35
8,28,0,57,40
8,28,1,55,40
8,28,5,62,40
8,28,10,60,40
8,19,0,57,42
8,19,1,55,42
8,19,5,62,42
8,19,10,60,42
8,130,0,67,38
8,130,1,65,38
8,130,5,72,38
8,130,10,70,38
8,136,0,67,42
8,136,1,65,42
8,136,5,72,39
8,136,10,70,39
8,57,0,57,40
8,57,1,55,40
8,57,5,62,40
8,57,10,60,40
8,182,0,67,38
8,182,1,65,38
8,182,5,72,38
8,182,10,70,38
8,7,0,57,36
8,7,1,55,36
8,7,5,62,36
8,7,10,60,36
8,8,0,57,37
8,8,1,55,39
8,8,5,62,37
8,8,10,60,37
8,111,0,67,37
8,111,1,65,37
8,111,5,72,35
8,111,10,70,37
8,200,0,67,-136
8,200,1,65,-136
8,200,5,72,-155
8,200,10,70,-115
8,76,0,57,-122
8,76,1,55,-122
8,76,5,62,-122
8,76,10,60,-122
8,73,0,57,-197
8,73,1,55,-197
8,73,5,62,-197
8,73,10,60,-197
8,176,0,67,40
8,176,1,65,40
8,176,5,72,40
8,176,10,70,40
8,41,0,57,39
8,41,1,55,39
8,41,5,62,39
8,41,10,60,39
8,113,0,67,41
8,113,1,65,41
8,113,5,72,41
8,113,10,70,41
8,55,0,57,37
8,55,1,55,40
8,55,5,62,37
8,55,10,60,37
8,10,0,57,37
8,10,1,55,37
8,10,5,62,33
8,10,10,60,37
8,103,0,67,36
8,103,1,65,38
8,103,5,72,36
8,103,10,70,36
8,17,0,57,38
8,17,1,55,38
8,17,5,62,38
8,17,10,60,38
8,187,0,67,36
8,187,1,65,36
8,187,5,72,36
8,187,10,70,36
8,27,0,57,40
8,27,1,55,40
8,27,5,62,38
8,27,10,60,38
8,155,0,67,38
8,155,1,65,38
8,155,5,72,38
8,155,10,70,38
8,47,0,57,40
8,47,1,55,42
8,47,5,62,40
8,47,10,60,40
8,46,0,57,40
8,46,1,55,40
8,46,5,62,40
8,46,10,60,40
8,51,0,57,36
8,51,1,55,36
8,51,5,62,36
8,51,10,60,36
8,49,0,57,38
8,49,1,55,38
8,49,5,62,38
8,49,10,60,38
8,174,0,67,36
8,174,1,65,36
8,174,5,72,34
8,174,10,70,36
8,128,0,67,39
8,128,1,65,39
8,128,5,72,39
8,128,10,70,39
8,72,0,57,-147
8,72,1,55,-113
8,72,5,62,-147
8,72,10,60,-147
8,34,0,57,40
8,34,1,55,40
8,34,5,62,40
8,34,10,60,40
8,145,0,67,41
8,145,1,65,41
8,145,5,72,41
8,145,10,70,41
8,116,0,67,40
8,116,1,65,40
8,116,5,72,40
8,116,10,70,40
8,60,0,57,38
8,60,1,55,38
8,60,5,62,33
8,60,10,60,33
8,68,0,57,-121
8,68,1,55,-121
8,68,5,62,-121
8,68,10,60,-121
8,129,0,67,42
8,129,1,65,42
8,129,5,72,42
8,129,10,70,42
8,86,0,57,-144
8,86,1,55,-144
8,86,5,62,-187
8,86,10,60,-103
8,38,0,57,40
8,38,1,55,40
8,38,5,62,37
8,38,10,60,40
8,59,0,57,34
8,59,1,55,34
8,59,5,62,32
8,59,10,60,32
8,98,0,57,-167
8,98,1,55,-167
8,98,5,62,-167
8,98,10,60,-167
8,74,0,57,-105
8,74,1,55,-117
8,74,5,62,-129
8,74,10,60,-129
8,82,0,57,-136
8,82,1,55,-136
8,82,5,62,-136
8,82,10,60,-136
8,84,0,57,-96
8,84,1,55,-96
8,84,5,62,-98
8,84,10,60,-94
8,89,0,57,-117
8,89,1,55,-117
8,89,5,62,-117
8,89,10,60,-117
8,20,0,57,36
8,20,1,55,36
8,20,5,62,36
8,20,10,60,36
8,23,0,57,38
8,23,1,55,38
8,23,5,62,34
8,23,10,60,38
8,43,0,57,37
8,43,1,55,37
8,43,5,62,35
8,43,10,60,35
8,97,0,57,-131
8,97,1,55,-131
8,97,5,62,-131
8,97,10,60,-131
8,63,0,57,40
8,63,1,55,40
8,63,5,62,40
8,63,10,60,40
8,36,0,57,36
8,36,1,55,36
8,36,5,62,31
8,36,10,60,31
8,6,0,57,43
8,6,1,55,43
8,6,5,62,43
8,6,10,60,43
8,14,0,57,42
8,14,1,55,42
8,14,5,62,42
8,14,10,60,42
8,108,0,67,38
8,108,1,65,38
8,108,5,72,38
8,108,10,70,38
8,37,0,57,33
8,37,1,55,33
8,37,5,62,33
8,37,10,60,33
8,132,0,67,38
8,132,1,65,38
8,132,5,72,38
8,132,10,70,38
8,154,0,67,38
8,154,1,65,38
8,154,5,72,38
8,154,10,70,38
8,191,0,67,-91
8,191,1,65,-91
8,191,5,72,-95
8,191,10,70,-85
8,64,0,57,40
8,64,1,55,40
8,64,5,62,40
8,64,10,60,40
8,161,0,67,38
8,161,1,65,38
8,161,5,72,38
8,161,10,70,38
8,21,0,57,36
8,21,1,55,36
8,21,5,62,36
8,21,10,60,36
8,42,0,57,39
8,42,1,55,39
8,42,5,62,39
8,42,10,60,39
8,172,0,67,39
8,172,1,65,39
8,172,5,72,39
8,172,10,70,39
8,143,0,67,35
8,143,1,65,35
8,143,5,72,35
8,143,10,70,35
8,166,0,67,35
8,166,1,65,35
8,166,5,72,35
8,166,10,70,35
8,198,0,67,-122
8,198,1,65,-122
8,198,5,72,-122
8,198,10,70,-122
8,45,0,57,41
8,45,1,55,41
8,45,5,62,36
8,45,10,60,36
8,167,0,67,39
8,167,1,65,39
8,167,5,72,38
8,167,10,70,38
8,58,0,57,36
8,58,1,55,36
8,58,5,62,33
8,58,10,60,36
8,186,0,67,39
8,186,1,65,39
8,186,5,72,39
8,186,10,70,39
8,33,0,57,41
8,33,1,55,41
8,33,5,62,41
8,33,10,60,41
8,5,0,57,42
8,5,1,55,42
8,5,5,62,42
8,5,10,60,42
8,175,0,67,40
8,175,1,65,40
8,175,5,72,40
8,175,10,70,40
8,195,0,67,-131
8,195,1,65,-131
8,195,5,72,-95
8,195,10,70,-131
8,179,0,67,36
8,179,1,65,36
8,179,5,72,36
8,179,10,70,36
8,152,0,67,40
8,152,1,65,40
8,152,5,72,37
8,152,10,70,37
8,140,0,67,34
8,140,1,65,34
8,140,5,72,34
8,140,10,70,34
8,148,0,67,36
8,148,1,65,36
8,148,5,72,36
8,148,10,70,36
8,71,0,57,-98
8,71,1,55,-107
8,71,5,62,-115
8,71,10,60,-115
8,146,0,67,38
8,146,1,65,38
8,146,5,72,38
8,146,10,70,38
8,77,0,57,-133
8,77,1,55,-133
8,77,5,62,-133
8,77,10,60,-133
8,109,0,67,37
8,109,1,65,37
8,109,5,72,37
8,109,10,70,37
8,102,0,67,37
8,102,1,65,37
8,102,5,72,37
8,102,10,70,37
8,22,0,57,36
8,22,1,55,36
8,22,5,62,36
8,22,10,60,36
8,96,0,57,-120
8,96,1,55,-104
8,96,5,62,-120
8,96,10,60,-120
8,170,0,67,40
8,170,1,65,40
8,170,5,72,40
8,170,10,70,40
8,151,0,67,39
8,151,1,65,39
8,151,5,72,39
8,151,10,70,39
8,66,0,57,-137
8,66,1,55,-137
8,66,5,62,-169
8,66,10,60,-169
8,184,0,67,40
8,184,1,65,40
8,184,5,72,40
8,184,10,70,40
8,183,0,67,35
8,183,1,65,35
8,183,5,72,35
8,183,10,70,35
8,31,0,57,37
8,31,1,55,37
8,31,5,62,35
8,31,10,60,37
8,52,0,57,41
8,52,1,55,41
8,52,5,62,41
8,52,10,60,41
8,78,0,57,-136
8,78,1,55,-136
8,78,5,62,-136
8,78,10,60,-136
8,12,0,57,39
8,12,1,55,39
8,12,5,62,39
8,12,10,60,39
8,137,0,67,36
8,137,1,65,36
8,137,5,72,36
8,137,10,70,36
8,189,0,67,36
8,189,1,65,36
8,189,5,72,36
8,189,10,70,36
8,144,0,67,36
8,144,1,65,36
8,144,5,72,36
8,144,10,70,36
8,156,0,67,39
8,156,1,65,39
8,156,5,72,39
8,156,10,70,39
8,3,0,57,31
8,3,1,55,33
8,3,5,62,31
8,3,10,60,31
8,125,0,67,38
8,125,1,65,38
8,125,5,72,38
8,125,10,70,38
8,99,0,57,-133
8,99,1,55,-133
8,99,5,62,-133
8,99,10,60,-133
8,79,0,57,-109
8,79,1,55,-109
8,79,5,62,-122
8,79,10,60,-109
9,203,0,52,0
9,203,1,50,0
9,203,5,50,0
9,203,10,49,0
9,202,0,57,0
9,202,1,55,0
9,202,5,55,0
9,202,10,54,0
9,201,0,47,0
9,201,1,45,0
9,201,5,45,0
9,201,10,44,0
9,110,0,57,35
9,110,1,55,38
9,110,5,55,38
9,110,10,54,38
9,81,0,47,-129
9,81,1,45,-129
9,81,5,45,-129
9,81,10,44,-129
9,45,0,47,40
9,45,1,45,40
9,45,5,45,40
9,45,10,44,40
9,64,0,47,40
9,64,1,45,40
9,64,5,45,40
9,64,10,44,40
9,27,0,47,43
9,27,1,45,43
9,27,5,45,43
9,27,10,44,43
9,32,0,47,41
9,32,1,45,41
9,32,5,45,41
9,32,10,44,41
9,195,0,57,-132
9,195,1,55,-132
9,195,5,55,-132
9,195,10,54,-132
9,69,0,47,-123
9,69,1,45,-94
9,69,5,45,-94
9,69,10,44,-100
9,84,0,47,-104
9,84,1,45,-121
9,84,5,45,-121
9,84,10,44,-121
9,135,0,57,38
9,135,1,55,38
9,135,5,55,38
9,135,10,54,38
9,172,0,57,34
9,172,1,55,34
9,172,5,55,34
9,172,10,54,34
9,180,0,57,36
9,180,1,55,36
9,180,5,55,36
9,180,10,54,36
9,157,0,57,38
9,157,1,55,38
9,157,5,55,38
9,157,10,54,38
9,8,0,47,40
9,8,1,45,40
9,8,5,45,40
9,8,10,44,40
9,143,0,57,39
9,143,1,55,39
9,143,5,55,39
9,143,10,54,39
9,76,0,47,-119
9,76,1,45,-119
9,76,5,45,-119
9,76,10,44,-119
9,103,0,57,44
9,103,1,55,44
9,103,5,55,44
9,103,10,54,44
9,88,0,47,-117
9,88,1,45,-117
9,88,5,45,-117
9,88,10,44,-117
9,108,0,57,41
9,108,1,55,41
9,108,5,55,41
9,108,10,54,41
9,129,0,57,39
9,129,1,55,39
9,129,5,55,39
9,129,10,54,39
9,177,0,57,39
9,177,1,55,41
9,177,5,55,41
9,177,10,54,41
9,152,0,57,40
9,152,1,55,40
9,152,5,55,40
9,152,10,54,40
9,117,0,57,40
9,117,1,55,40
9,117,5,55,40
9,117,10,54,40
9,28,0,47,36
9,28,1,45,36
9,28,5,45,36
9,28,10,44,36
9,121,0,57,42
9,121,1,55,42
9,121,5,55,42
9,121,10,54,42
9,38,0,47,40
9,38,1,45,40
9,38,5,45,40
9,38,10,44,40
9,67,0,47,-127
9,67,1,45,-127
9,67,5,45,-127
9,67,10,44,-127
9,12,0,47,39
9,12,1,45,39
9,12,5,45,39
9,12,10,44,39
9,48,0,47,40
9,48,1,45,40
9,48,5,45,40
9,48,10,44,40
9,60,0,47,38
9,60,1,45,38
9,60,5,45,38
9,60,10,44,38
9,52,0,47,39
9,52,1,45,39
9,52,5,45,39
9,52,10,44,39
9,96,0,47,-148
9,96,1,45,-148
9,96,5,45,-148
9,96,10,44,-148
9,151,0,57,39
9,151,1,55,39
9,151,5,55,39
9,151,10,54,39
9,24,0,47,35
9,24,1,45,35
9,24,5,45,35
9,24,10,44,35
9,186,0,57,38
9,186,1,55,38
9,186,5,55,38
9,186,10,54,38
9,46,0,47,42
9,46,1,45,42
9,46,5,45,42
9,46,10,44,42
9,14,0,47,39
9,14,1,45,39
9,14,5,45,39
9,14,10,44,39
9,198,0,57,-148
9,198,1,55,-148
9,198,5,55,-148
9,198,10,54,-148
9,80,0,47,-119
9,80,1,45,-119
9,80,5,45,-119
9,80,10,44,-119
9,169,0,57,42
9,169,1,55,42
9,169,5,55,42
9,169,10,54,42
9,62,0,47,39
9,62,1,45,39
9,62,5,45,39
9,62,10,44,39
9,113,0,57,36
9,113,1,55,36
9,113,5,55,36
9,113,10,54,36
9,23,0,47,39
9,23,1,45,39
9,23,5,45,39
9,23,10,44,39
9,1,0,47,37
9,1,1,45,37
9,1,5,45,37
9,1,10,44,37
9,57,0,47,42
9,57,1,45,42
9,57,5,45,42
9,57,10,44,42
9,22,0,47,38
9,22,1,45,38
9,22,5,45,38
9,22,10,44,38
9,145,0,57,37
9,145,1,55,37
9,145,5,55,37
9,145,10,54,37
9,192,0,57,-180
9,192,1,55,-180
9,192,5,55,-180
9,192,10,54,-180
9,125,0,57,40
9,125,1,55,40
9,125,5,55,40
9,125,10,54,40
9,132,0,57,39
9,132,1,55,39
9,132,5,55,39
9,132,10,54,39
9,155,0,57,38
9,155,1,55,41
9,155,5,55,41
9,155,10,54,41
9,184,0,57,38
9,184,1,55,38
9,184,5,55,38
9,184,10,54,38
9,33,0,47,40
9,33,1,45,40
9,33,5,45,40
9,33,10,44,40
9,83,0,47,-115
9,83,1,45,-115
9,83,5,45,-115
9,83,10,44,-115
9,154,0,57,39
9,154,1,55,39
9,154,5,55,39
9,154,10,54,39
9,66,0,47,-117
9,66,1,45,-117
9,66,5,45,-117
9,66,10,44,-117
9,189,0,57,35
9,189,1,55,35
9,189,5,55,35
9,189,10,54,35
9,99,0,47,-132
9,99,1,45,-132
9,99,5,45,-132
9,99,10,44,-132
9,162,0,57,41
9,162,1,55,41
9,162,5,55,41
9,162,10,54,41
9,11,0,47,42
9,11,1,45,42
9,11,5,45,42
9,11,10,44,42
9,18,0,47,38
9,18,1,45,38
9,18,5,45,38
9,18,10,44,38
9,149,0,57,37
9,149,1,55,37
9,149,5,55,37
9,149,10,54,37
9,54,0,47,44
9,54,1,45,44
9,54,5,45,44
9,54,10,44,44
9,5,0,47,41
9,5,1,45,41
9,5,5,45,41
9,5,10,44,41
9,34,0,47,38
9,34,1,45,38
9,34,5,45,38
9,34,10,44,38
9,50,0,47,38
9,50,1,45,38
9,50,5,45,38
9,50,10,44,38
9,2,0,47,37
9,2,1,45,37
9,2,5,45,37
9,2,10,44,37
9,167,0,57,39
9,167,1,55,41
9,167,5,55,41
9,167,10,54,41
9,200,0,57,-191
9,200,1,55,-191
9,200,5,55,-191
9,200,10,54,-191
9,159,0,57,39
9,159,1,55,39
9,159,5,55,39
9,159,10,54,39
9,15,0,47,37
9,15,1,45,37
9,15,5,45,37
9,15,10,44,37
9,146,0,57,36
9,146,1,55,36
9,146,5,55,36
9,146,10,54,36
9,160,0,57,37
9,160,1,55,37
9,160,5,55,37
9,160,10,54,37
9,136,0,57,36
9,136,1,55,39
9,136,5,55,39
9,136,10,54,39
9,168,0,57,37
9,168,1,55,37
9,168,5,55,37
9,168,10,54,37
9,41,0,47,39
9,41,1,45,39
9,41,5,45,39
9,41,10,44,39
9,74,0,47,-107
9,74,1,45,-107
9,74,5,45,-107
9,74,10,44,-99
9,112,0,57,37
9,112,1,55,37
9,112,5,55,37
9,112,10,54,37
9,185,0,57,42
9,185,1,55,42
9,185,5,55,42
9,185,10,54,42
9,174,0,57,40
9,174,1,55,40
9,174,5,55,40
9,174,10,54,40
9,147,0,57,36
9,147,1,55,36
9,147,5,55,36
9,147,10,54,36
9,98,0,47,-114
9,98,1,45,-114
9,98,5,45,-114
9,98,10,44,-98
9,58,0,47,38
9,58,1,45,38
9,58,5,45,38
9,58,10,44,38
9,43,0,47,40
