pop,dos,id,draw,blocked,p,q
5,0,6,35.2,0,-1,0
5,1,6,35.2,0,-1,0
5,5,6,35.2,0,45,36
5,10,6,35.2,0,42,36
5,0,194,98.2,0,-1,0
5,1,194,98.2,0,-1,0
5,5,194,98.2,0,76,-144
5,10,194,98.2,0,67,-164
5,0,154,15.3,0,-1,0
5,1,154,15.3,0,-1,0
5,5,154,15.3,0,76,44
5,10,154,15.3,0,67,44
5,0,114,78.7,0,-1,0
5,1,114,78.7,0,-1,0
5,5,114,78.7,0,76,37
5,10,114,78.7,0,67,41
5,0,3,72.8,0,-1,0
5,1,3,72.8,0,-1,0
5,5,3,72.8,0,45,38
5,10,3,72.8,0,42,38
5,0,48,11.9,0,-1,0
5,1,48,11.9,0,-1,0
5,5,48,11.9,0,45,39
5,10,48,11.9,0,42,39
5,0,39,50.5,0,-1,0
5,1,39,50.5,0,-1,0
5,5,39,50.5,0,45,41
5,10,39,50.5,0,42,41
5,0,180,96.8,0,-1,0
5,1,180,96.8,0,-1,0
5,5,180,96.8,0,76,34
5,10,180,96.8,0,67,36
5,0,177,12.5,0,-1,0
5,1,177,12.5,0,-1,0
5,5,177,12.5,0,76,39
5,10,177,12.5,0,67,39
5,0,140,18.8,0,-1,0
5,1,140,18.8,0,-1,0
5,5,140,18.8,0,76,34
5,10,140,18.8,0,67,36
5,0,101,70.0,0,-1,0
5,1,101,70.0,0,-1,0
5,5,101,70.0,0,76,38
5,10,101,70.0,0,67,38
5,0,54,57.5,0,-1,0
5,1,54,57.5,0,-1,0
5,5,54,57.5,0,45,38
5,10,54,57.5,0,42,38
5,0,173,83.5,0,-1,0
5,1,173,83.5,0,-1,0
5,5,173,83.5,0,76,36
5,10,173,83.5,0,67,41
5,0,50,96.3,0,-1,0
5,1,50,96.3,0,-1,0
5,5,50,96.3,0,45,41
5,10,50,96.3,0,42,41
5,0,146,25.8,0,-1,0
5,1,146,25.8,0,-1,0
5,5,146,25.8,0,76,36
5,10,146,25.8,0,67,36
5,0,52,16.2,0,-1,0
5,1,52,16.2,0,-1,0
5,5,52,16.2,0,45,35
5,10,52,16.2,0,42,35
5,0,160,71.1,0,-1,0
5,1,160,71.1,0,-1,0
5,5,160,71.1,0,76,34
5,10,160,71.1,0,67,34
5,0,80,32.0,0,-1,0
5,1,80,32.0,0,-1,0
5,5,80,32.0,0,45,-151
5,10,80,32.0,0,42,-151
5,0,1,67.7,0,-1,0
5,1,1,67.7,0,-1,0
5,5,1,67.7,0,45,42
5,10,1,67.7,0,42,43
5,0,20,64.3,0,-1,0
5,1,20,64.3,0,-1,0
5,5,20,64.3,0,45,38
5,10,20,64.3,0,42,38
5,0,153,31.3,0,-1,0
5,1,153,31.3,0,-1,0
5,5,153,31.3,0,76,42
5,10,153,31.3,0,67,42
5,0,26,68.4,0,-1,0
5,1,26,68.4,0,-1,0
5,5,26,68.4,0,45,41
5,10,26,68.4,0,42,41
5,0,44,32.3,0,-1,0
5,1,44,32.3,0,-1,0
5,5,44,32.3,0,45,41
5,10,44,32.3,0,42,42
5,0,191,6.6,0,-1,0
5,1,191,6.6,0,-1,0
5,5,191,6.6,0,76,-132
5,10,191,6.6,1,67,-116
5,0,77,90.6,0,-1,0
5,1,77,90.6,0,-1,0
5,5,77,90.6,0,45,-119
5,10,77,90.6,0,42,-119
5,0,164,68.5,0,-1,0
5,1,164,68.5,0,-1,0
5,5,164,68.5,0,76,40
5,10,164,68.5,0,67,42
5,0,129,54.1,0,-1,0
5,1,129,54.1,0,-1,0
5,5,129,54.1,0,76,35
5,10,129,54.1,0,67,35
5,0,105,63.2,0,-1,0
5,1,105,63.2,0,-1,0
5,5,105,63.2,0,76,32
5,10,105,63.2,0,67,32
5,0,157,85.7,0,-1,0
5,1,157,85.7,0,-1,0
5,5,157,85.7,0,76,36
5,10,157,85.7,0,67,36
5,0,7,90.8,0,-1,0
5,1,7,90.8,0,-1,0
5,5,7,90.8,0,45,42
5,10,7,90.8,0,42,42
5,0,87,50.0,0,-1,0
5,1,87,50.0,0,-1,0
5,5,87,50.0,0,45,-118
5,10,87,50.0,0,42,-118
5,0,86,14.1,0,-1,0
5,1,86,14.1,0,-1,0
5,5,86,14.1,0,45,-113
5,10,86,14.1,0,42,-113
5,0,4,91.2,0,-1,0
5,1,4,91.2,0,-1,0
5,5,4,91.2,0,45,43
5,10,4,91.2,0,42,43
5,0,148,31.3,0,-1,0
5,1,148,31.3,0,-1,0
5,5,148,31.3,0,76,43
5,10,148,31.3,0,67,43
5,0,145,75.6,0,-1,0
5,1,145,75.6,0,-1,0
5,5,145,75.6,0,76,40
5,10,145,75.6,0,67,41
5,0,36,63.8,0,-1,0
5,1,36,63.8,0,-1,0
5,5,36,63.8,0,45,39
5,10,36,63.8,0,42,39
5,0,183,92.2,0,-1,0
5,1,183,92.2,0,-1,0
5,5,183,92.2,0,76,40
5,10,183,92.2,0,67,40
5,0,65,65.1,0,-1,0
5,1,65,65.1,0,-1,0
5,5,65,65.1,0,45,36
5,10,65,65.1,0,42,36
5,0,162,81.9,0,-1,0
5,1,162,81.9,0,-1,0
5,5,162,81.9,0,76,34
5,10,162,81.9,0,67,36
5,0,190,40.5,0,-1,0
5,1,190,40.5,0,-1,0
5,5,190,40.5,0,76,39
5,10,190,40.5,0,67,43
5,0,23,91.4,0,-1,0
5,1,23,91.4,0,-1,0
5,5,23,91.4,0,45,41
5,10,23,91.4,0,42,41
5,0,104,49.3,0,-1,0
5,1,104,49.3,0,-1,0
5,5,104,49.3,0,76,38
5,10,104,49.3,0,67,38
5,0,200,83.1,0,-1,0
5,1,200,83.1,0,-1,0
5,5,200,83.1,0,76,-146
5,10,200,83.1,0,67,-146
5,0,155,53.2,0,-1,0
5,1,155,53.2,0,-1,0
5,5,155,53.2,0,76,35
5,10,155,53.2,0,67,35
5,0,90,25.2,0,-1,0
5,1,90,25.2,0,-1,0
5,5,90,25.2,0,45,-418
5,10,90,25.2,0,42,-418
5,0,11,51.8,0,-1,0
5,1,11,51.8,0,-1,0
5,5,11,51.8,0,45,39
5,10,11,51.8,0,42,39
5,0,132,34.8,0,-1,0
5,1,132,34.8,0,-1,0
5,5,132,34.8,0,76,36
5,10,132,34.8,0,67,38
5,0,141,84.3,0,-1,0
5,1,141,84.3,0,-1,0
5,5,141,84.3,0,76,36
5,10,141,84.3,0,67,38
5,0,118,8.6,0,-1,0
5,1,118,8.6,0,-1,0
5,5,118,8.6,0,76,37
5,10,118,8.6,1,67,37
5,0,126,96.8,0,-1,0
5,1,126,96.8,0,-1,0
5,5,126,96.8,0,76,42
5,10,126,96.8,0,67,42
5,0,25,53.2,0,-1,0
5,1,25,53.2,0,-1,0
5,5,25,53.2,0,45,40
5,10,25,53.2,0,42,40
5,0,59,28.6,0,-1,0
5,1,59,28.6,0,-1,0
5,5,59,28.6,0,45,42
5,10,59,28.6,0,42,42
5,0,30,6.7,0,-1,0
5,1,30,6.7,0,-1,0
5,5,30,6.7,0,45,36
5,10,30,6.7,1,42,36
5,0,103,7.8,0,-1,0
5,1,103,7.8,0,-1,0
5,5,103,7.8,0,76,36
5,10,103,7.8,1,67,38
5,0,5,83.9,0,-1,0
5,1,5,83.9,0,-1,0
5,5,5,83.9,0,45,36
5,10,5,83.9,0,42,36
5,0,184,22.0,0,-1,0
5,1,184,22.0,0,-1,0
5,5,184,22.0,0,76,34
5,10,184,22.0,0,67,34
5,0,121,2.7,0,-1,0
5,1,121,2.7,0,-1,0
5,5,121,2.7,1,76,35
5,10,121,2.7,1,67,35
5,0,29,70.0,0,-1,0
5,1,29,70.0,0,-1,0
5,5,29,70.0,0,45,40
5,10,29,70.0,0,42,41
5,0,143,97.8,0,-1,0
5,1,143,97.8,0,-1,0
5,5,143,97.8,0,76,34
5,10,143,97.8,0,67,36
5,0,149,96.3,0,-1,0
5,1,149,96.3,0,-1,0
5,5,149,96.3,0,76,36
5,10,149,96.3,0,67,36
5,0,185,27.3,0,-1,0
5,1,185,27.3,0,-1,0
5,5,185,27.3,0,76,42
5,10,185,27.3,0,67,42
5,0,117,7.0,0,-1,0
5,1,117,7.0,0,-1,0
5,5,117,7.0,0,76,37
5,10,117,7.0,1,67,37
5,0,14,41.5,0,-1,0
5,1,14,41.5,0,-1,0
5,5,14,41.5,0,45,39
5,10,14,41.5,0,42,39
5,0,120,88.4,0,-1,0
5,1,120,88.4,0,-1,0
5,5,120,88.4,0,76,32
5,10,120,88.4,0,67,36
5,0,96,44.2,0,-1,0
5,1,96,44.2,0,-1,0
5,5,96,44.2,0,45,-126
5,10,96,44.2,0,42,-126
5,0,115,42.0,0,-1,0
5,1,115,42.0,0,-1,0
5,5,115,42.0,0,76,39
5,10,115,42.0,0,67,39
5,0,2,61.4,0,-1,0
5,1,2,61.4,0,-1,0
5,5,2,61.4,0,45,40
5,10,2,61.4,0,42,40
5,0,76,4.3,0,-1,0
5,1,76,4.3,0,-1,0
5,5,76,4.3,1,45,-130
5,10,76,4.3,1,42,-130
5,0,55,28.3,0,-1,0
5,1,55,28.3,0,-1,0
5,5,55,28.3,0,45,39
5,10,55,28.3,0,42,39
5,0,182,62.1,0,-1,0
5,1,182,62.1,0,-1,0
5,5,182,62.1,0,76,34
5,10,182,62.1,0,67,34
5,0,158,54.9,0,-1,0
5,1,158,54.9,0,-1,0
5,5,158,54.9,0,76,37
5,10,158,54.9,0,67,37
5,0,156,57.0,0,-1,0
5,1,156,57.0,0,-1,0
5,5,156,57.0,0,76,39
5,10,156,57.0,0,67,39
5,0,124,50.9,0,-1,0
5,1,124,50.9,0,-1,0
5,5,124,50.9,0,76,38
5,10,124,50.9,0,67,38
5,0,133,86.4,0,-1,0
5,1,133,86.4,0,-1,0
5,5,133,86.4,0,76,38
5,10,133,86.4,0,67,38
5,0,147,50.8,0,-1,0
5,1,147,50.8,0,-1,0
5,5,147,50.8,0,76,35
5,10,147,50.8,0,67,37
5,0,150,13.7,0,-1,0
5,1,150,13.7,0,-1,0
5,5,150,13.7,0,76,42
5,10,150,13.7,0,67,42
5,0,137,80.7,0,-1,0
5,1,137,80.7,0,-1,0
5,5,137,80.7,0,76,36
5,10,137,80.7,0,67,36
5,0,27,54.2,0,-1,0
5,1,27,54.2,0,-1,0
5,5,27,54.2,0,45,43
5,10,27,54.2,0,42,43
5,0,10,24.3,0,-1,0
5,1,10,24.3,0,-1,0
5,5,10,24.3,0,45,39
5,10,10,24.3,0,42,39
5,0,134,62.0,0,-1,0
5,1,134,62.0,0,-1,0
5,5,134,62.0,0,76,41
5,10,134,62.0,0,67,41
5,0,18,5.6,0,-1,0
5,1,18,5.6,0,-1,0
5,5,18,5.6,0,45,44
5,10,18,5.6,1,42,44
5,0,175,5.7,0,-1,0
5,1,175,5.7,0,-1,0
5,5,175,5.7,0,76,36
5,10,175,5.7,1,67,36
5,0,139,9.8,0,-1,0
5,1,139,9.8,0,-1,0
5,5,139,9.8,0,76,41
5,10,139,9.8,1,67,41
5,0,32,92.4,0,-1,0
5,1,32,92.4,0,-1,0
5,5,32,92.4,0,45,37
5,10,32,92.4,0,42,37
5,0,92,28.1,0,-1,0
5,1,92,28.1,0,-1,0
5,5,92,28.1,0,45,-97
5,10,92,28.1,0,42,-100
5,0,122,2.8,0,-1,0
5,1,122,2.8,0,-1,0
5,5,122,2.8,1,76,31
5,10,122,2.8,1,67,32
5,0,88,66.9,0,-1,0
5,1,88,66.9,0,-1,0
5,5,88,66.9,0,45,-91
5,10,88,66.9,0,42,-98
5,0,172,39.4,0,-1,0
5,1,172,39.4,0,-1,0
5,5,172,39.4,0,76,32
5,10,172,39.4,0,67,36
5,0,111,6.1,0,-1,0
5,1,111,6.1,0,-1,0
5,5,111,6.1,0,76,38
5,10,111,6.1,1,67,38
5,0,189,76.5,0,-1,0
5,1,189,76.5,0,-1,0
5,5,189,76.5,0,76,34
5,10,189,76.5,0,67,34
5,0,82,30.6,0,-1,0
5,1,82,30.6,0,-1,0
5,5,82,30.6,0,45,-132
5,10,82,30.6,0,42,-132
5,0,42,19.7,0,-1,0
5,1,42,19.7,0,-1,0
5,5,42,19.7,0,45,41
5,10,42,19.7,0,42,41
5,0,98,68.1,0,-1,0
5,1,98,68.1,0,-1,0
5,5,98,68.1,0,45,-114
5,10,98,68.1,0,42,-114
5,0,45,53.3,0,-1,0
5,1,45,53.3,0,-1,0
5,5,45,53.3,0,45,41
5,10,45,53.3,0,42,41
5,0,123,52.0,0,-1,0
5,1,123,52.0,0,-1,0
5,5,123,52.0,0,76,33
5,10,123,52.0,0,67,35
5,0,151,27.2,0,-1,0
5,1,151,27.2,0,-1,0
5,5,151,27.2,0,76,38
5,10,151,27.2,0,67,38
5,0,31,11.8,0,-1,0
5,1,31,11.8,0,-1,0
5,5,31,11.8,0,45,41
5,10,31,11.8,0,42,41
5,0,35,39.3,0,-1,0
5,1,35,39.3,0,-1,0
5,5,35,39.3,0,45,39
5,10,35,39.3,0,42,41
5,0,128,72.5,0,-1,0
5,1,128,72.5,0,-1,0
5,5,128,72.5,0,76,34
5,10,128,72.5,0,67,36
5,0,84,14.1,0,-1,0
5,1,84,14.1,0,-1,0
5,5,84,14.1,0,45,-123
5,10,84,14.1,0,42,-123
5,0,136,85.0,0,-1,0
5,1,136,85.0,0,-1,0
5,5,136,85.0,0,76,37
5,10,136,85.0,0,67,37
5,0,199,14.0,0,-1,0
5,1,199,14.0,0,-1,0
5,5,199,14.0,0,76,-139
5,10,199,14.0,0,67,-128
5,0,102,39.4,0,-1,0
5,1,102,39.4,0,-1,0
5,5,102,39.4,0,76,40
5,10,102,39.4,0,67,40
5,0,62,96.4,0,-1,0
5,1,62,96.4,0,-1,0
5,5,62,96.4,0,45,40
5,10,62,96.4,0,42,41
5,0,89,12.5,0,-1,0
5,1,89,12.5,0,-1,0
5,5,89,12.5,0,45,-117
5,10,89,12.5,0,42,-104
5,0,37,16.1,0,-1,0
5,1,37,16.1,0,-1,0
5,5,37,16.1,0,45,40
5,10,37,16.1,0,42,40
5,0,34,54.1,0,-1,0
5,1,34,54.1,0,-1,0
5,5,34,54.1,0,45,39
5,10,34,54.1,0,42,39
5,0,9,15.2,0,-1,0
5,1,9,15.2,0,-1,0
5,5,9,15.2,0,45,39
5,10,9,15.2,0,42,39
5,0,135,22.0,0,-1,0
5,1,135,22.0,0,-1,0
5,5,135,22.0,0,76,32
5,10,135,22.0,0,67,32
5,0,67,19.3,0,-1,0
5,1,67,19.3,0,-1,0
5,5,67,19.3,0,45,-149
5,10,67,19.3,0,42,-99
5,0,93,58.4,0,-1,0
5,1,93,58.4,0,-1,0
5,5,93,58.4,0,45,-96
5,10,93,58.4,0,42,-96
5,0,91,62.2,0,-1,0
5,1,91,62.2,0,-1,0
5,5,91,62.2,0,45,-123
5,10,91,62.2,0,42,-123
5,0,8,46.9,0,-1,0
5,1,8,46.9,0,-1,0
5,5,8,46.9,0,45,40
5,10,8,46.9,0,42,40
5,0,165,45.1,0,-1,0
5,1,165,45.1,0,-1,0
5,5,165,45.1,0,76,38
5,10,165,45.1,0,67,42
5,0,28,6.7,0,-1,0
5,1,28,6.7,0,-1,0
5,5,28,6.7,0,45,39
5,10,28,6.7,1,42,40
5,0,95,13.9,0,-1,0
5,1,95,13.9,0,-1,0
5,5,95,13.9,0,45,-122
5,10,95,13.9,0,42,-122
5,0,176,50.0,0,-1,0
5,1,176,50.0,0,-1,0
5,5,176,50.0,0,76,40
5,10,176,50.0,0,67,41
5,0,24,54.4,0,-1,0
5,1,24,54.4,0,-1,0
5,5,24,54.4,0,45,37
5,10,24,54.4,0,42,37
5,0,83,71.7,0,-1,0
5,1,83,71.7,0,-1,0
5,5,83,71.7,0,45,-122
5,10,83,71.7,0,42,-122
5,0,127,55.4,0,-1,0
5,1,127,55.4,0,-1,0
5,5,127,55.4,0,76,34
5,10,127,55.4,0,67,36
5,0,142,92.4,0,-1,0
5,1,142,92.4,0,-1,0
5,5,142,92.4,0,76,35
5,10,142,92.4,0,67,37
5,0,47,39.6,0,-1,0
5,1,47,39.6,0,-1,0
5,5,47,39.6,0,45,37
5,10,47,39.6,0,42,37
5,0,163,14.8,0,-1,0
5,1,163,14.8,0,-1,0
5,5,163,14.8,0,76,38
5,10,163,14.8,0,67,39
5,0,21,88.8,0,-1,0
5,1,21,88.8,0,-1,0
5,5,21,88.8,0,45,40
5,10,21,88.8,0,42,42
5,0,107,39.6,0,-1,0
5,1,107,39.6,0,-1,0
5,5,107,39.6,0,76,38
5,10,107,39.6,0,67,40
5,0,22,52.9,0,-1,0
5,1,22,52.9,0,-1,0
5,5,22,52.9,0,45,35
5,10,22,52.9,0,42,35
5,0,51,16.3,0,-1,0
5,1,51,16.3,0,-1,0
5,5,51,16.3,0,45,40
5,10,51,16.3,0,42,40
5,0,131,6.1,0,-1,0
5,1,131,6.1,0,-1,0
5,5,131,6.1,0,76,33
5,10,131,6.1,1,67,36
5,0,130,84.7,0,-1,0
5,1,130,84.7,0,-1,0
5,5,130,84.7,0,76,41
5,10,130,84.7,0,67,41
5,0,61,40.5,0,-1,0
5,1,61,40.5,0,-1,0
5,5,61,40.5,0,45,40
5,10,61,40.5,0,42,41
5,0,19,32.9,0,-1,0
5,1,19,32.9,0,-1,0
5,5,19,32.9,0,45,41
5,10,19,32.9,0,42,41
5,0,119,46.5,0,-1,0
5,1,119,46.5,0,-1,0
5,5,119,46.5,0,76,35
5,10,119,46.5,0,67,39
5,0,49,72.0,0,-1,0
5,1,49,72.0,0,-1,0
5,5,49,72.0,0,45,41
5,10,49,72.0,0,42,41
5,0,166,100.0,0,-1,0
5,1,166,100.0,0,-1,0
5,5,166,100.0,0,76,34
5,10,166,100.0,0,67,35
5,0,144,55.6,0,-1,0
5,1,144,55.6,0,-1,0
5,5,144,55.6,0,76,33
5,10,144,55.6,0,67,36
5,0,169,66.6,0,-1,0
5,1,169,66.6,0,-1,0
5,5,169,66.6,0,76,34
5,10,169,66.6,0,67,36
5,0,15,72.6,0,-1,0
5,1,15,72.6,0,-1,0
5,5,15,72.6,0,45,39
5,10,15,72.6,0,42,39
5,0,40,91.9,0,-1,0
5,1,40,91.9,0,-1,0
5,5,40,91.9,0,45,42
5,10,40,91.9,0,42,42
5,0,81,73.2,0,-1,0
5,1,81,73.2,0,-1,0
5,5,81,73.2,0,45,-97
5,10,81,73.2,0,42,-103
5,0,193,54.4,0,-1,0
5,1,193,54.4,0,-1,0
5,5,193,54.4,0,76,-123
5,10,193,54.4,0,67,-139
5,0,100,65.2,0,-1,0
5,1,100,65.2,0,-1,0
5,5,100,65.2,0,45,-121
5,10,100,65.2,0,42,-121
5,0,171,91.3,0,-1,0
5,1,171,91.3,0,-1,0
5,5,171,91.3,0,76,39
5,10,171,91.3,0,67,39
5,0,161,59.9,0,-1,0
5,1,161,59.9,0,-1,0
5,5,161,59.9,0,76,37
5,10,161,59.9,0,67,37
5,0,110,56.2,0,-1,0
5,1,110,56.2,0,-1,0
5,5,110,56.2,0,76,33
5,10,110,56.2,0,67,35
5,0,196,99.5,0,-1,0
5,1,196,99.5,0,-1,0
5,5,196,99.5,0,76,-176
5,10,196,99.5,0,67,-157
5,0,60,75.1,0,-1,0
5,1,60,75.1,0,-1,0
5,5,60,75.1,0,45,42
5,10,60,75.1,0,42,42
5,0,64,75.8,0,-1,0
5,1,64,75.8,0,-1,0
5,5,64,75.8,0,45,38
5,10,64,75.8,0,42,39
5,0,109,8.5,0,-1,0
5,1,109,8.5,0,-1,0
5,5,109,8.5,0,76,41
5,10,109,8.5,1,67,41
5,0,112,72.8,0,-1,0
5,1,112,72.8,0,-1,0
5,5,112,72.8,0,76,33
5,10,112,72.8,0,67,37
5,0,53,64.3,0,-1,0
5,1,53,64.3,0,-1,0
5,5,53,64.3,0,45,39
5,10,53,64.3,0,42,41
5,0,56,92.8,0,-1,0
5,1,56,92.8,0,-1,0
5,5,56,92.8,0,45,37
5,10,56,92.8,0,42,37
5,0,58,45.2,0,-1,0
5,1,58,45.2,0,-1,0
5,5,58,45.2,0,45,39
5,10,58,45.2,0,42,40
5,0,106,22.5,0,-1,0
5,1,106,22.5,0,-1,0
5,5,106,22.5,0,76,38
5,10,106,22.5,0,67,38
5,0,179,20.9,0,-1,0
5,1,179,20.9,0,-1,0
5,5,179,20.9,0,76,39
5,10,179,20.9,0,67,39
5,0,97,53.8,0,-1,0
5,1,97,53.8,0,-1,0
5,5,97,53.8,0,45,-129
5,10,97,53.8,0,42,-129
5,0,108,3.8,0,-1,0
5,1,108,3.8,0,-1,0
5,5,108,3.8,1,76,36
5,10,108,3.8,1,67,36
5,0,113,58.5,0,-1,0
5,1,113,58.5,0,-1,0
5,5,113,58.5,0,76,34
5,10,113,58.5,0,67,34
5,0,16,70.0,0,-1,0
5,1,16,70.0,0,-1,0
5,5,16,70.0,0,45,43
5,10,16,70.0,0,42,44
5,0,188,92.0,0,-1,0
5,1,188,92.0,0,-1,0
5,5,188,92.0,0,76,29
5,10,188,92.0,0,67,31
5,0,66,11.6,0,-1,0
5,1,66,11.6,0,-1,0
5,5,66,11.6,0,45,-263
5,10,66,11.6,0,42,-263
5,0,46,56.8,0,-1,0
5,1,46,56.8,0,-1,0
5,5,46,56.8,0,45,42
5,10,46,56.8,0,42,42
5,0,187,3.6,0,-1,0
5,1,187,3.6,0,-1,0
5,5,187,3.6,1,76,32
5,10,187,3.6,1,67,32
5,0,43,32.5,0,-1,0
5,1,43,32.5,0,-1,0
5,5,43,32.5,0,45,41
5,10,43,32.5,0,42,41
5,0,68,94.0,0,-1,0
5,1,68,94.0,0,-1,0
5,5,68,94.0,0,45,-209
5,10,68,94.0,0,42,-209
5,0,79,73.8,0,-1,0
5,1,79,73.8,0,-1,0
5,5,79,73.8,0,45,-94
5,10,79,73.8,0,42,-100
5,0,69,14.0,0,-1,0
5,1,69,14.0,0,-1,0
5,5,69,14.0,0,45,-112
5,10,69,14.0,0,42,-96
6,0,203,0.0,0,44,0
6,1,203,0.0,0,45,0
6,5,203,0.0,0,44,0
6,10,203,0.0,0,62,0
6,0,202,0.0,0,77,0
6,1,202,0.0,0,77,0
6,5,202,0.0,0,77,0
6,10,202,0.0,0,67,0
6,0,201,0.0,0,42,0
6,1,201,0.0,0,43,0
6,5,201,0.0,0,42,0
6,10,201,0.0,0,60,0
6,0,8,76.4,0,42,36
6,1,8,76.4,0,43,36
6,5,8,76.4,0,42,36
6,10,8,76.4,0,60,33
6,0,122,27.8,0,77,35
6,1,122,27.8,0,77,35
6,5,122,27.8,0,77,35
6,10,122,27.8,0,67,38
6,0,61,98.2,0,42,43
6,1,61,98.2,0,43,43
6,5,61,98.2,0,42,43
6,10,61,98.2,0,60,42
6,0,69,7.5,0,42,-99
6,1,69,7.5,0,43,-99
6,5,69,7.5,0,42,-99
6,10,69,7.5,1,60,-122
6,0,188,43.6,0,77,34
6,1,188,43.6,0,77,34
6,5,188,43.6,0,77,34
6,10,188,43.6,0,67,35
6,0,101,70.4,0,77,39
6,1,101,70.4,0,77,39
6,5,101,70.4,0,77,39
6,10,101,70.4,0,67,39
6,0,19,77.0,0,42,40
6,1,19,77.0,0,43,40
6,5,19,77.0,0,42,40
6,10,19,77.0,0,60,38
6,0,147,26.3,0,77,38
6,1,147,26.3,0,77,38
6,5,147,26.3,0,77,38
6,10,147,26.3,0,67,38
6,0,185,8.1,0,77,36
6,1,185,8.1,0,77,36
6,5,185,8.1,0,77,36
6,10,185,8.1,1,67,36
6,0,77,87.9,0,42,-96
6,1,77,87.9,0,43,-83
6,5,77,87.9,0,42,-96
6,10,77,87.9,0,60,-138
6,0,6,53.5,0,42,39
6,1,6,53.5,0,43,39
6,5,6,53.5,0,42,39
6,10,6,53.5,0,60,39
6,0,110,45.1,0,77,36
6,1,110,45.1,0,77,36
6,5,110,45.1,0,77,36
6,10,110,45.1,0,67,37
6,0,13,57.8,0,42,40
6,1,13,57.8,0,43,40
6,5,13,57.8,0,42,40
6,10,13,57.8,0,60,40
6,0,124,29.8,0,77,39
6,1,124,29.8,0,77,39
6,5,124,29.8,0,77,39
6,10,124,29.8,0,67,39
6,0,155,63.5,0,77,37
6,1,155,63.5,0,77,37
6,5,155,63.5,0,77,37
6,10,155,63.5,0,67,39
6,0,134,58.1,0,77,36
6,1,134,58.1,0,77,36
6,5,134,58.1,0,77,36
6,10,134,58.1,0,67,36
6,0,62,10.9,0,42,39
6,1,62,10.9,0,43,39
6,5,62,10.9,0,42,39
6,10,62,10.9,0,60,37
6,0,60,21.0,0,42,40
6,1,60,21.0,0,43,40
6,5,60,21.0,0,42,40
6,10,60,21.0,0,60,36
6,0,11,21.4,0,42,38
6,1,11,21.4,0,43,37
6,5,11,21.4,0,42,38
6,10,11,21.4,0,60,37
6,0,172,3.6,0,77,36
6,1,172,3.6,0,77,36
6,5,172,3.6,1,77,36
6,10,172,3.6,1,67,36
6,0,196,45.6,0,77,-148
6,1,196,45.6,0,77,-148
6,5,196,45.6,0,77,-148
6,10,196,45.6,0,67,-148
6,0,104,86.4,0,77,34
6,1,104,86.4,0,77,34
6,5,104,86.4,0,77,34
6,10,104,86.4,0,67,35
6,0,167,49.9,0,77,40
6,1,167,49.9,0,77,40
6,5,167,49.9,0,77,40
6,10,167,49.9,0,67,40
6,0,121,48.0,0,77,34
6,1,121,48.0,0,77,34
6,5,121,48.0,0,77,34
6,10,121,48.0,0,67,36
6,0,184,14.2,0,77,33
6,1,184,14.2,0,77,33
6,5,184,14.2,0,77,33
6,10,184,14.2,0,67,37
6,0,99,0.5,0,42,-101
6,1,99,0.5,1,43,-101
6,5,99,0.5,1,42,-101
6,10,99,0.5,1,60,-125
6,0,32,68.5,0,42,38
6,1,32,68.5,0,43,36
6,5,32,68.5,0,42,38
6,10,32,68.5,0,60,36
6,0,186,91.6,0,77,34
6,1,186,91.6,0,77,34
6,5,186,91.6,0,77,34
6,10,186,91.6,0,67,36
6,0,49,71.6,0,42,43
6,1,49,71.6,0,43,41
6,5,49,71.6,0,42,43
6,10,49,71.6,0,60,41
6,0,198,2.2,0,77,-176
6,1,198,2.2,0,77,-176
6,5,198,2.2,1,77,-176
6,10,198,2.2,1,67,-140
6,0,55,14.4,0,42,38
6,1,55,14.4,0,43,38
6,5,55,14.4,0,42,38
6,10,55,14.4,0,60,38
6,0,154,71.9,0,77,39
6,1,154,71.9,0,77,39
6,5,154,71.9,0,77,39
6,10,154,71.9,0,67,39
6,0,165,36.0,0,77,36
6,1,165,36.0,0,77,36
6,5,165,36.0,0,77,36
6,10,165,36.0,0,67,36
6,0,65,39.1,0,42,42
6,1,65,39.1,0,43,42
6,5,65,39.1,0,42,42
6,10,65,39.1,0,60,39
6,0,68,76.0,0,42,-113
6,1,68,76.0,0,43,-113
6,5,68,76.0,0,42,-113
6,10,68,76.0,0,60,-159
6,0,190,62.1,0,77,38
6,1,190,62.1,0,77,38
6,5,190,62.1,0,77,38
6,10,190,62.1,0,67,39
6,0,67,70.2,0,42,-117
6,1,67,70.2,0,43,-117
6,5,67,70.2,0,42,-117
6,10,67,70.2,0,60,-131
6,0,43,35.6,0,42,39
6,1,43,35.6,0,43,39
6,5,43,35.6,0,42,39
6,10,43,35.6,0,60,34
6,0,128,41.1,0,77,41
6,1,128,41.1,0,77,41
6,5,128,41.1,0,77,41
6,10,128,41.1,0,67,41
6,0,102,38.7,0,77,37
6,1,102,38.7,0,77,37
6,5,102,38.7,0,77,37
6,10,102,38.7,0,67,38
6,0,59,51.9,0,42,39
6,1,59,51.9,0,43,39
6,5,59,51.9,0,42,39
6,10,59,51.9,0,60,38
6,0,75,46.1,0,42,-99
6,1,75,46.1,0,43,-99
6,5,75,46.1,0,42,-99
6,10,75,46.1,0,60,-106
6,0,64,80.5,0,42,37
6,1,64,80.5,0,43,37
6,5,64,80.5,0,42,37
