pop,dos,id,rblock,blocked,p,q,upcon
1,10,158,41.1,0,85,40,N
1,10,159,84.9,0,85,33,N
1,10,160,22.1,0,85,34,N
1,10,161,58.0,0,85,37,N
1,10,162,69.1,0,85,37,N
1,10,163,23.5,0,85,35,N
1,10,164,35.8,0,85,37,N
1,10,165,24.5,0,85,43,N
1,10,166,20.6,0,85,39,N
1,10,167,10.9,0,85,37,N
1,10,168,86.8,0,85,38,N
1,10,169,10.2,0,85,37,N
1,10,170,2.2,1,85,35,N
1,10,171,7.2,1,85,43,N
1,10,172,84.5,0,85,32,N
1,10,173,34.0,0,85,35,N
1,10,174,67.0,0,85,41,N
1,10,175,95.2,0,85,37,N
1,10,176,20.9,0,85,34,N
1,10,177,79.0,0,85,40,N
1,10,178,99.1,0,85,35,N
1,10,179,29.4,0,85,33,N
1,10,180,86.9,0,85,36,N
1,10,181,79.6,0,85,35,N
1,10,182,74.6,0,85,35,N
1,10,183,73.1,0,85,40,N
1,10,184,89.1,0,85,35,N
1,10,185,21.0,0,85,35,N
1,10,186,46.9,0,85,37,N
1,10,187,73.3,0,85,35,N
1,10,188,17.2,0,85,37,N
1,10,189,1.9,1,85,33,N
1,10,190,7.8,1,85,32,N
1,10,191,23.5,0,85,-121,N
1,10,192,11.1,0,85,-144,N
1,10,193,9.9,1,85,-132,N
1,10,194,74.3,0,85,-144,N
1,10,195,64.2,0,85,-144,N
1,10,196,79.6,0,85,-142,N
1,10,197,59.9,0,85,-139,N
1,10,198,50.3,0,85,-105,N
1,10,199,71.7,0,85,-151,N
1,10,200,17.9,0,85,-139,N
1,10,201,45.4,0,81,-2182,N
1,10,202,14.2,0,85,1851,N
1,10,203,84.6,0,83,-331,N
2,0,1,44.5,0,73,41,N
2,0,2,49.9,0,73,37,N
2,0,3,27.9,0,73,36,N
2,0,4,74.7,0,73,31,N
2,0,5,61.2,0,73,31,N
2,0,6,17.2,0,73,34,N
2,0,7,30.8,0,73,35,N
2,0,8,59.2,0,73,42,N
2,0,9,73.0,0,73,34,N
2,0,10,82.2,0,73,42,N
2,0,11,20.6,0,73,33,N
2,0,12,0.6,0,73,40,N
2,0,13,83.8,0,73,37,N
2,0,14,54.3,0,73,35,N
2,0,15,21.8,0,73,38,N
2,0,16,29.3,0,73,38,N
2,0,17,86.0,0,73,33,N
2,0,18,0.8,0,73,35,N
2,0,19,42.9,0,73,37,N
2,0,20,18.0,0,73,36,N
2,0,21,6.4,0,73,37,N
2,0,22,74.1,0,73,36,N
2,0,23,38.0,0,73,37,N
2,0,24,31.4,0,73,35,N
2,0,25,95.6,0,73,40,N
2,0,26,95.2,0,73,35,N
2,0,27,37.2,0,73,38,N
2,0,28,56.1,0,73,35,N
2,0,29,12.4,0,73,39,N
2,0,30,43.9,0,73,34,N
2,0,31,96.7,0,73,38,N
2,0,32,63.6,0,73,40,N
2,0,33,51.8,0,73,36,N
2,0,34,6.1,0,73,34,N
2,0,35,17.4,0,73,40,N
2,0,36,54.2,0,73,35,N
2,0,37,66.8,0,73,32,N
2,0,38,27.0,0,73,38,N
2,0,39,82.9,0,73,35,N
2,0,40,32.3,0,73,32,N
2,0,41,35.4,0,73,33,N
2,0,42,21.4,0,73,36,N
2,0,43,67.2,0,73,36,N
2,0,44,64.1,0,73,35,N
2,0,45,20.5,0,73,43,N
2,0,46,90.6,0,73,40,N
2,0,47,60.2,0,73,36,N
2,0,48,66.3,0,73,38,N
2,0,49,75.0,0,73,35,N
2,0,50,96.1,0,73,35,N
2,0,51,64.0,0,73,37,N
2,0,52,76.5,0,73,36,N
2,0,53,40.2,0,73,35,N
2,0,54,39.1,0,73,36,N
2,0,55,6.9,0,73,36,N
2,0,56,55.8,0,73,42,N
2,0,57,89.1,0,73,37,N
2,0,58,98.1,0,73,42,N
2,0,59,27.3,0,73,37,N
2,0,60,72.3,0,73,37,N
2,0,61,63.2,0,73,39,N
2,0,62,71.6,0,73,40,N
2,0,63,76.8,0,73,38,N
2,0,64,16.9,0,73,37,N
2,0,65,53.7,0,73,36,N
2,0,66,78.5,0,73,-121,N
2,0,67,91.9,0,73,-110,N
2,0,68,99.9,0,73,-120,N
2,0,69,77.2,0,73,-99,N
2,0,70,64.9,0,73,-117,N
2,0,71,85.6,0,73,-94,N
2,0,72,80.4,0,73,-108,N
2,0,73,94.5,0,73,-166,N
2,0,74,66.9,0,73,-101,N
2,0,75,7.2,0,73,-147,N
2,0,76,76.3,0,73,-119,N
2,0,77,25.0,0,73,-127,N
2,0,78,81.3,0,73,-96,N
2,0,79,21.9,0,73,-152,N
2,0,80,6.3,0,73,-93,N
2,0,81,3.9,0,73,-135,N
2,0,82,91.8,0,73,-105,N
2,0,83,59.7,0,73,-122,N
2,0,84,14.0,0,73,-147,N
2,0,85,34.5,0,73,-140,N
2,0,86,2.1,0,73,-125,N
2,0,87,82.9,0,73,-90,N
2,0,88,22.8,0,73,-95,N
2,0,89,83.8,0,73,-119,N
2,0,90,26.2,0,73,-162,N
2,0,91,22.7,0,73,-113,N
2,0,92,72.9,0,73,-161,N
2,0,93,73.2,0,73,-131,N
2,0,94,84.7,0,73,-107,N
2,0,95,35.7,0,73,-117,N
2,0,96,90.2,0,73,-99,N
2,0,97,12.5,0,73,-105,N
2,0,98,58.0,0,73,-121,N
2,0,99,28.7,0,73,-181,N
2,0,100,36.4,0,73,-168,N
2,0,101,28.3,0,77,37,N
2,0,102,46.0,0,77,37,N
2,0,103,3.3,0,77,39,N
2,0,104,90.7,0,77,30,N
2,0,105,37.0,0,77,36,N
2,0,106,84.9,0,77,34,N
2,0,107,68.9,0,77,39,N
2,0,108,13.6,0,77,34,N
2,0,109,11.1,0,77,33,N
2,0,110,70.1,0,77,34,N
2,0,111,75.6,0,77,34,N
2,0,112,41.8,0,77,41,N
2,0,113,90.5,0,77,33,N
2,0,114,35.8,0,77,36,N
2,0,115,15.9,0,77,33,N
2,0,116,65.5,0,77,41,N
2,0,117,87.2,0,77,44,N
2,0,118,41.6,0,77,39,N
2,0,119,45.4,0,77,34,N
2,0,120,36.2,0,77,37,N
2,0,121,34.6,0,77,34,N
2,0,122,15.2,0,77,38,N
2,0,123,73.0,0,77,39,N
2,0,124,57.1,0,77,37,N
2,0,125,30.8,0,77,40,N
2,0,126,2.7,0,77,42,N
2,0,127,69.7,0,77,34,N
2,0,128,5.2,0,77,39,N
2,0,129,26.3,0,77,38,N
2,0,130,74.2,0,77,34,N
2,0,131,47.2,0,77,37,N
2,0,132,33.8,0,77,34,N
2,0,133,5.1,0,77,35,N
2,0,134,37.2,0,77,37,N
2,0,135,55.2,0,77,36,N
2,0,136,8.5,0,77,37,N
2,0,137,10.9,0,77,36,N
2,0,138,5.8,0,77,34,N
2,0,139,47.9,0,77,35,N
2,0,140,23.1,0,77,35,N
2,0,141,66.6,0,77,30,N
2,0,142,77.3,0,77,37,N
2,0,143,69.8,0,77,34,N
2,0,144,48.2,0,77,33,N
2,0,145,38.6,0,77,35,N
2,0,146,65.1,0,77,34,N
2,0,147,10.5,0,77,34,N
2,0,148,61.1,0,77,34,N
2,0,149,94.8,0,77,36,N
2,0,150,37.5,0,77,37,N
2,0,151,78.6,0,77,38,N
2,0,152,7.6,0,77,37,N
2,0,153,7.2,0,77,36,N
2,0,154,15.0,0,77,35,N
2,0,155,44.9,0,77,36,N
2,0,156,44.7,0,77,40,N
2,0,157,47.8,0,77,34,N
2,0,158,71.8,0,77,36,N
2,0,159,4.7,0,77,44,N
2,0,160,15.9,0,77,38,N
2,0,161,29.5,0,77,34,N
2,0,162,96.4,0,77,38,N
2,0,163,9.0,0,77,35,N
2,0,164,7.5,0,77,39,N
2,0,165,40.9,0,77,34,N
2,0,166,56.9,0,77,34,N
2,0,167,15.3,0,77,40,N
2,0,168,36.9,0,77,42,N
2,0,169,25.0,0,77,35,N
2,0,170,23.9,0,77,34,N
2,0,171,7.2,0,77,36,N
2,0,172,22.2,0,77,39,N
2,0,173,52.3,0,77,31,N
2,0,174,100.0,0,77,36,N
2,0,175,33.0,0,77,42,N
2,0,176,83.5,0,77,34,N
2,0,177,37.8,0,77,40,N
2,0,178,5.7,0,77,38,N
2,0,179,14.0,0,77,39,N
2,0,180,26.6,0,77,39,N
2,0,181,52.6,0,77,34,N
2,0,182,71.9,0,77,41,N
2,0,183,71.4,0,77,35,N
2,0,184,56.7,0,77,39,N
2,0,185,78.7,0,77,33,N
2,0,186,89.5,0,77,41,N
2,0,187,22.6,0,77,39,N
2,0,188,75.7,0,77,34,N
2,0,189,59.4,0,77,33,N
2,0,190,64.8,0,77,39,N
2,0,191,96.5,0,77,-152,N
2,0,192,9.6,0,77,-161,N
2,0,193,92.2,0,77,-161,N
2,0,194,32.7,0,77,-117,N
2,0,195,18.2,0,77,-106,N
2,0,196,18.4,0,77,-142,N
2,0,197,17.4,0,77,-155,N
2,0,198,75.2,0,77,-126,N
2,0,199,12.6,0,77,-98,N
2,0,200,37.0,0,77,-114,N
2,0,201,49.3,0,73,-1930,N
2,0,202,97.8,0,77,1949,N
2,0,203,77.0,0,75,19,N
2,1,1,44.5,0,72,41,N
2,1,2,49.9,0,72,37,N
2,1,3,27.9,0,72,36,N
2,1,4,74.7,0,72,31,N
2,1,5,61.2,0,72,31,N
2,1,6,17.2,0,72,34,N
2,1,7,30.8,0,72,35,N
2,1,8,59.2,0,72,42,N
2,1,9,73.0,0,72,34,N
2,1,10,82.2,0,72,42,N
2,1,11,20.6,0,72,36,N
2,1,12,0.6,1,72,40,N
2,1,13,83.8,0,72,37,N
2,1,14,54.3,0,72,35,N
2,1,15,21.8,0,72,38,N
2,1,16,29.3,0,72,38,N
2,1,17,86.0,0,72,33,N
2,1,18,0.8,1,72,35,N
2,1,19,42.9,0,72,37,N
2,1,20,18.0,0,72,36,N
2,1,21,6.4,0,72,37,N
2,1,22,74.1,0,72,36,N
2,1,23,38.0,0,72,37,N
2,1,24,31.4,0,72,35,N
2,1,25,95.6,0,72,40,N
2,1,26,95.2,0,72,35,N
2,1,27,37.2,0,72,38,N
2,1,28,56.1,0,72,35,N
2,1,29,12.4,0,72,39,N
2,1,30,43.9,0,72,34,N
2,1,31,96.7,0,72,38,N
2,1,32,63.6,0,72,40,N
2,1,33,51.8,0,72,36,N
2,1,34,6.1,0,72,34,N
2,1,35,17.4,0,72,40,N
2,1,36,54.2,0,72,35,N
2,1,37,66.8,0,72,35,N
2,1,38,27.0,0,72,38,N
2,1,39,82.9,0,72,35,N
2,1,40,32.3,0,72,32,N
2,1,41,35.4,0,72,33,N
2,1,42,21.4,0,72,36,N
2,1,43,67.2,0,72,36,N
2,1,44,64.1,0,72,40,N
2,1,45,20.5,0,72,43,N
2,1,46,90.6,0,72,40,N
2,1,47,60.2,0,72,36,N
2,1,48,66.3,0,72,38,N
2,1,49,75.0,0,72,35,N
2,1,50,96.1,0,72,35,N
2,1,51,64.0,0,72,37,N
2,1,52,76.5,0,72,36,N
2,1,53,40.2,0,72,35,N
2,1,54,39.1,0,72,36,N
2,1,55,6.9,0,72,36,N
2,1,56,55.8,0,72,42,N
2,1,57,89.1,0,72,37,N
2,1,58,98.1,0,72,42,N
2,1,59,27.3,0,72,37,N
2,1,60,72.3,0,72,37,N
2,1,61,63.2,0,72,39,N
2,1,62,71.6,0,72,40,N
2,1,63,76.8,0,72,38,N
2,1,64,16.9,0,72,37,N
2,1,65,53.7,0,72,36,N
2,1,66,78.5,0,72,-121,N
2,1,67,91.9,0,72,-110,N
2,1,68,99.9,0,72,-120,N
2,1,69,77.2,0,72,-99,N
2,1,70,64.9,0,72,-117,N
2,1,71,85.6,0,72,-94,N
2,1,72,80.4,0,72,-108,N
2,1,73,94.5,0,72,-92,N
2,1,74,66.9,0,72,-101,N
2,1,75,7.2,0,72,-147,N
2,1,76,76.3,0,72,-119,N
2,1,77,25.0,0,72,-127,N
2,1,78,81.3,0,72,-96,N
2,1,79,21.9,0,72,-152,N
2,1,80,6.3,0,72,-93,N
2,1,81,3.9,0,72,-135,N
2,1,82,91.8,0,72,-105,N
2,1,83,59.7,0,72,-122,N
2,1,84,14.0,0,72,-125,N
2,1,85,34.5,0,72,-140,N
2,1,86,2.1,0,72,-125,N
2,1,87,82.9,0,72,-90,N
2,1,88,22.8,0,72,-95,N
2,1,89,83.8,0,72,-119,N
2,1,90,26.2,0,72,-162,N
2,1,91,22.7,0,72,-113,N
2,1,92,72.9,0,72,-161,N
2,1,93,73.2,0,72,-131,N
2,1,94,84.7,0,72,-107,N
2,1,95,35.7,0,72,-117,N
2,1,96,90.2,0,72,-99,N
2,1,97,12.5,0,72,-105,N
2,1,98,58.0,0,72,-117,N
2,1,99,28.7,0,72,-181,N
2,1,100,36.4,0,72,-168,N
2,1,101,28.3,0,76,37,N
2,1,102,46.0,0,76,37,N
2,1,103,3.3,0,76,39,N
2,1,104,90.7,0,76,32,N
2,1,105,37.0,0,76,36,N
2,1,106,84.9,0,76,35,N
2,1,107,68.9,0,76,39,N
2,1,108,13.6,0,76,34,N
2,1,109,11.1,0,76,33,N
2,1,110,70.1,0,76,34,N
2,1,111,75.6,0,76,34,N
2,1,112,41.8,0,76,41,N
2,1,113,90.5,0,76,33,N
2,1,114,35.8,0,76,36,N
2,1,115,15.9,0,76,33,N
2,1,116,65.5,0,76,41,N
2,1,117,87.2,0,76,44,N
2,1,118,41.6,0,76,39,N
2,1,119,45.4,0,76,34,N
2,1,120,36.2,0,76,37,N
2,1,121,34.6,0,76,34,N
2,1,122,15.2,0,76,38,N
2,1,123,73.0,0,76,39,N
2,1,124,57.1,0,76,37,N
2,1,125,30.8,0,76,40,N
2,1,126,2.7,0,76,42,N
2,1,127,69.7,0,76,34,N
2,1,128,5.2,0,76,39,N
2,1,129,26.3,0,76,38,N
2,1,130,74.2,0,76,34,N
2,1,131,47.2,0,76,37,N
2,1,132,33.8,0,76,34,N
2,1,133,5.1,0,76,35,N
2,1,134,37.2,0,76,37,N
2,1,135,55.2,0,76,36,N
2,1,136,8.5,0,76,37,N
2,1,137,10.9,0,76,36,N
2,1,138,5.8,0,76,34,N
2,1,139,47.9,0,76,35,N
2,1,140,23.1,0,76,35,N
2,1,141,66.6,0,76,30,N
2,1,142,77.3,0,76,37,N
2,1,143,69.8,0,76,34,N
2,1,144,48.2,0,76,33,N
2,1,145,38.6,0,76,35,N
2,1,146,65.1,0,76,34,N
2,1,147,10.5,0,76,34,N
2,1,148,61.1,0,76,34,N
2,1,149,94.8,0,76,36,N
2,1,150,37.5,0,76,37,N
2,1,151,78.6,0,76,38,N
2,1,152,7.6,0,76,37,N
2,1,153,7.2,0,76,36,N
2,1,154,15.0,0,76,35,N
2,1,155,44.9,0,76,36,N
2,1,156,44.7,0,76,40,N
2,1,157,47.8,0,76,34,N
2,1,158,71.8,0,76,36,N
2,1,159,4.7,0,76,44,N
2,1,160,15.9,0,76,38,N
2,1,161,29.5,0,76,34,N
2,1,162,96.4,0,76,38,N
2,1,163,9.0,0,76,35,N
2,1,164,7.5,0,76,39,N
2,1,165,40.9,0,76,34,N
2,1,166,56.9,0,76,34,N
2,1,167,15.3,0,76,40,N
2,1,168,36.9,0,76,42,N
2,1,169,25.0,0,76,35,N
2,1,170,23.9,0,76,34,N
2,1,171,7.2,0,76,36,N
2,1,172,22.2,0,76,39,N
2,1,173,52.3,0,76,31,N
2,1,174,100.0,0,76,36,N
2,1,175,33.0,0,76,42,N
2,1,176,83.5,0,76,34,N
2,1,177,37.8,0,76,40,N
2,1,178,5.7,0,76,38,N
2,1,179,14.0,0,76,39,N
2,1,180,26.6,0,76,39,N
2,1,181,52.6,0,76,34,N
2,1,182,71.9,0,76,41,N
2,1,183,71.4,0,76,35,N
2,1,184,56.7,0,76,39,N
2,1,185,78.7,0,76,33,N
2,1,186,89.5,0,76,41,N
2,1,187,22.6,0,76,39,N
2,1,188,75.7,0,76,34,N
2,1,189,59.4,0,76,33,N
2,1,190,64.8,0,76,39,N
2,1,191,96.5,0,76,-152,N
2,1,192,9.6,0,76,-161,N
2,1,193,92.2,0,76,-142,N
2,1,194,32.7,0,76,-117,N
2,1,195,18.2,0,76,-106,N
2,1,196,18.4,0,76,-142,N
2,1,197,17.4,0,76,-155,N
2,1,198,75.2,0,76,-126,N
2,1,199,12.6,0,76,-98,N
2,1,200,37.0,0,76,-114,N
2,1,201,49.3,0,72,-1819,N
2,1,202,97.8,0,76,1971,N
2,1,203,77.0,0,74,152,N
2,5,1,44.5,0,74,41,N
2,5,2,49.9,0,74,37,N
2,5,3,27.9,0,74,34,N
2,5,4,74.7,0,74,31,N
2,5,5,61.2,0,74,31,N
2,5,6,17.2,0,74,34,N
2,5,7,30.8,0,74,35,N
2,5,8,59.2,0,74,42,N
2,5,9,73.0,0,74,34,N
2,5,10,82.2,0,74,42,N
2,5,11,20.6,0,74,33,N
2,5,12,0.6,1,74,40,N
2,5,13,83.8,0,74,37,N
2,5,14,54.3,0,74,35,N
2,5,15,21.8,0,74,38,N
2,5,16,29.3,0,74,38,N
2,5,17,86.0,0,74,33,N
2,5,18,0.8,1,74,35,N
2,5,19,42.9,0,74,37,N
2,5,20,18.0,0,74,36,N
2,5,21,6.4,0,74,37,N
2,5,22,74.1,0,74,36,N
2,5,23,38.0,0,74,37,N
2,5,24,31.4,0,74,35,N
2,5,25,95.6,0,74,40,N
2,5,26,95.2,0,74,35,N
2,5,27,37.2,0,74,38,N
2,5,28,56.1,0,74,35,N
2,5,29,12.4,0,74,39,N
2,5,30,43.9,0,74,34,N
2,5,31,96.7,0,74,38,N
2,5,32,63.6,0,74,40,N
2,5,33,51.8,0,74,36,N
2,5,34,6.1,0,74,34,N
2,5,35,17.4,0,74,40,N
2,5,36,54.2,0,74,35,N
2,5,37,66.8,0,74,32,N
2,5,38,27.0,0,74,35,N
2,5,39,82.9,0,74,35,N
2,5,40,32.3,0,74,32,N
2,5,41,35.4,0,74,33,N
2,5,42,21.4,0,74,36,N
2,5,43,67.2,0,74,36,N
2,5,44,64.1,0,74,35,N
2,5,45,20.5,0,74,43,N
2,5,46,90.6,0,74,40,N
2,5,47,60.2,0,74,36,N
2,5,48,66.3,0,74,38,N
2,5,49,75.0,0,74,35,N
2,5,50,96.1,0,74,33,N
2,5,51,64.0,0,74,37,N
2,5,52,76.5,0,74,36,N
2,5,53,40.2,0,74,35,N
2,5,54,39.1,0,74,36,N
2,5,55,6.9,0,74,36,N
2,5,56,55.8,0,74,42,N
2,5,57,89.1,0,74,37,N
2,5,58,98.1,0,74,42,N
2,5,59,27.3,0,74,37,N
2,5,60,72.3,0,74,37,N
2,5,61,63.2,0,74,39,N
2,5,62,71.6,0,74,40,N
2,5,63,76.8,0,74,38,N
2,5,64,16.9,0,74,37,N
2,5,65,53.7,0,74,36,N
2,5,66,78.5,0,74,-121,N
2,5,67,91.9,0,74,-110,N
2,5,68,99.9,0,74,-120,N
2,5,69,77.2,0,74,-99,N
2,5,70,64.9,0,74,-117,N
2,5,71,85.6,0,74,-94,N
2,5,72,80.4,0,74,-108,N
2,5,73,94.5,0,74,-166,N
2,5,74,66.9,0,74,-101,N
2,5,75,7.2,0,74,-147,N
2,5,76,76.3,0,74,-119,N
2,5,77,25.0,0,74,-127,N
2,5,78,81.3,0,74,-96,N
2,5,79,21.9,0,74,-152,N
2,5,80,6.3,0,74,-93,N
2,5,81,3.9,1,74,-135,N
2,5,82,91.8,0,74,-105,N
2,5,83,59.7,0,74,-122,N
2,5,84,14.0,0,74,-147,N
2,5,85,34.5,0,74,-157,N
2,5,86,2.1,1,74,-125,N
2,5,87,82.9,0,74,-90,N
2,5,88,22.8,0,74,-95,N
2,5,89,83.8,0,74,-136,N
2,5,90,26.2,0,74,-162,N
2,5,91,22.7,0,74,-113,N
2,5,92,72.9,0,74,-161,N
2,5,93,73.2,0,74,-131,N
2,5,94,84.7,0,74,-107,N
2,5,95,35.7,0,74,-117,N
2,5,96,90.2,0,74,-99,N
2,5,97,12.5,0,74,-105,N
2,5,98,58.0,0,74,-121,N
2,5,99,28.7,0,74,-181,N
2,5,100,36.4,0,74,-168,N
2,5,101,28.3,0,78,37,N
2,5,102,46.0,0,78,37,N
2,5,103,3.3,1,78,39,N
2,5,104,90.7,0,78,30,N
2,5,105,37.0,0,78,36,N
2,5,106,84.9,0,78,34,N
2,5,107,68.9,0,78,39,N
2,5,108,13.6,0,78,34,N
2,5,109,11.1,0,78,33,N
2,5,110,70.1,0,78,34,N
2,5,111,75.6,0,78,34,N
2,5,112,41.8,0,78,41,N
2,5,113,90.5,0,78,33,N
2,5,114,35.8,0,78,36,N
2,5,115,15.9,0,78,33,N
2,5,116,65.5,0,78,41,N
2,5,117,87.2,0,78,39,N
2,5,118,41.6,0,78,39,N
2,5,119,45.4,0,78,34,N
2,5,120,36.2,0,78,37,N
2,5,121,34.6,0,78,34,N
2,5,122,15.2,0,78,38,N
2,5,123,73.0,0,78,39,N
2,5,124,57.1,0,78,37,N
2,5,125,30.8,0,78,40,N
2,5,126,2.7,1,78,42,N
2,5,127,69.7,0,78,34,N
2,5,128,5.2,0,78,39,N
2,5,129,26.3,0,78,38,N
2,5,130,74.2,0,78,34,N
2,5,131,47.2,0,78,37,N
2,5,132,33.8,0,78,34,N
2,5,133,5.1,0,78,35,N
2,5,134,37.2,0,78,37,N
2,5,135,55.2,0,78,36,N
2,5,136,8.5,0,78,37,N
2,5,137,10.9,0,78,36,N
2,5,138,5.8,0,78,34,N
2,5,139,47.9,0,78,35,N
2,5,140,23.1,0,78,35,N
2,5,141,66.6,0,78,30,N
2,5,142,77.3,0,78,37,N
2,5,143,69.8,0,78,34,N
2,5,144,48.2,0,78,33,N
2,5,145,38.6,0,78,35,N
2,5,146,65.1,0,78,34,N
2,5,147,10.5,0,78,34,N
2,5,148,61.1,0,78,34,N
2,5,149,94.8,0,78,36,N
2,5,150,37.5,0,78,37,N
2,5,151,78.6,0,78,38,N
2,5,152,7.6,0,78,37,N
2,5,153,7.2,0,78,36,N
2,5,154,15.0,0,78,35,N
2,5,155,44.9,0,78,36,N
2,5,156,44.7,0,78,40,N
2,5,157,47.8,0,78,34,N
2,5,158,71.8,0,78,36,N
2,5,159,4.7,1,78,44,N
2,5,160,15.9,0,78,38,N
2,5,161,29.5,0,78,34,N
2,5,162,96.4,0,78,38,N
2,5,163,9.0,0,78,35,N
2,5,164,7.5,0,78,39,N
2,5,165,40.9,0,78,34,N
2,5,166,56.9,0,78,34,N
2,5,167,15.3,0,78,40,N
2,5,168,36.9,0,78,42,N
2,5,169,25.0,0,78,35,N
2,5,170,23.9,0,78,34,N
2,5,171,7.2,0,78,36,N
2,5,172,22.2,0,78,39,N
2,5,173,52.3,0,78,31,N
2,5,174,100.0,0,78,36,N
2,5,175,33.0,0,78,42,N
2,5,176,83.5,0,78,34,N
2,5,177,37.8,0,78,40,N
2,5,178,5.7,0,78,38,N
2,5,179,14.0,0,78,39,N
2,5,180,26.6,0,78,39,N
2,5,181,52.6,0,78,32,N
2,5,182,71.9,0,78,41,N
2,5,183,71.4,0,78,35,N
2,5,184,56.7,0,78,39,N
2,5,185,78.7,0,78,33,N
2,5,186,89.5,0,78,41,N
2,5,187,22.6,0,78,39,N
2,5,188,75.7,0,78,34,N
2,5,189,59.4,0,78,33,N
2,5,190,64.8,0,78,39,N
2,5,191,96.5,0,78,-152,N
2,5,192,9.6,0,78,-161,N
2,5,193,92.2,0,78,-161,N
2,5,194,32.7,0,78,-117,N
2,5,195,18.2,0,78,-106,N
2,5,196,18.4,0,78,-142,N
2,5,197,17.4,0,78,-155,N
2,5,198,75.2,0,78,-126,N
2,5,199,12.6,0,78,-98,N
2,5,200,37.0,0,78,-114,N
2,5,201,49.3,0,74,-1971,N
2,5,202,97.8,0,78,1942,N
2,5,203,77.0,0,76,-29,N
2,10,1,44.5,0,73,41,N
2,10,2,49.9,0,73,37,N
2,10,3,27.9,0,73,36,N
2,10,4,74.7,0,73,31,N
2,10,5,61.2,0,73,31,N
2,10,6,17.2,0,73,34,N
2,10,7,30.8,0,73,35,N
2,10,8,59.2,0,73,42,N
2,10,9,73.0,0,73,34,N
2,10,10,82.2,0,73,42,N
2,10,11,20.6,0,73,33,N
2,10,12,0.6,1,73,40,N
2,10,13,83.8,0,73,37,N
2,10,14,54.3,0,73,35,N
2,10,15,21.8,0,73,38,N
2,10,16,29.3,0,73,38,N
2,10,17,86.0,0,73,33,N
2,10,18,0.8,1,73,35,N
2,10,19,42.9,0,73,37,N
2,10,20,18.0,0,73,36,N
2,10,21,6.4,1,73,37,N
2,10,22,74.1,0,73,36,N
2,10,23,38.0,0,73,37,N
2,10,24,31.4,0,73,35,N
2,10,25,95.6,0,73,40,N
2,10,26,95.2,0,73,35,N
2,10,27,37.2,0,73,38,N
2,10,28,56.1,0,73,35,N
2,10,29,12.4,0,73,39,N
2,10,30,43.9,0,73,34,N
2,10,31,96.7,0,73,38,N
2,10,32,63.6,0,73,40,N
2,10,33,51.8,0,73,36,N
2,10,34,6.1,1,73,34,N
2,10,35,17.4,0,73,40,N
2,10,36,54.2,0,73,35,N
2,10,37,66.8,0,73,32,N
2,10,38,27.0,0,73,38,N
2,10,39,82.9,0,73,35,N
2,10,40,32.3,0,73,32,N
2,10,41,35.4,0,73,33,N
2,10,42,21.4,0,73,36,N
2,10,43,67.2,0,73,36,N
2,10,44,64.1,0,73,35,N
2,10,45,20.5,0,73,43,N
2,10,46,90.6,0,73,40,N
2,10,47,60.2,0,73,36,N
2,10,48,66.3,0,73,38,N
2,10,49,75.0,0,73,35,N
2,10,50,96.1,0,73,35,N
2,10,51,64.0,0,73,37,N
2,10,52,76.5,0,73,36,N
2,10,53,40.2,0,73,35,N
2,10,54,39.1,0,73,36,N
2,10,55,6.9,1,73,36,N
2,10,56,55.8,0,73,42,N
2,10,57,89.1,0,73,37,N
2,10,58,98.1,0,73,42,N
2,10,59,27.3,0,73,37,N
2,10,60,72.3,0,73,37,N
2,10,61,63.2,0,73,39,N
2,10,62,71.6,0,73,40,N
2,10,63,76.8,0,73,38,N
2,10,64,16.9,0,73,37,N
2,10,65,53.7,0,73,36,N
2,10,66,78.5,0,73,-121,N
2,10,67,91.9,0,73,-110,N
2,10,68,99.9,0,73,-120,N
2,10,69,77.2,0,73,-99,N
2,10,70,64.9,0,73,-117,N
2,10,71,85.6,0,73,-94,N
2,10,72,80.4,0,73,-108,N
2,10,73,94.5,0,73,-166,N
2,10,74,66.9,0,73,-101,N
2,10,75,7.2,1,73,-147,N
2,10,76,76.3,0,73,-119,N
2,10,77,25.0,0,73,-127,N
2,10,78,81.3,0,73,-96,N
2,10,79,21.9,0,73,-152,N
2,10,80,6.3,1,73,-93,N
2,10,81,3.9,1,73,-135,N
2,10,82,91.8,0,73,-105,N
2,10,83,59.7,0,73,-122,N
2,10,84,14.0,0,73,-147,N
2,10,85,34.5,0,73,-140,N
2,10,86,2.1,1,73,-125,N
2,10,87,82.9,0,73,-90,N
2,10,88,22.8,0,73,-95,N
2,10,89,83.8,0,73,-119,N
2,10,90,26.2,0,73,-162,N
2,10,91,22.7,0,73,-113,N
2,10,92,72.9,0,73,-161,N
2,10,93,73.2,0,73,-131,N
2,10,94,84.7,0,73,-107,N
2,10,95,35.7,0,73,-117,N
2,10,96,90.2,0,73,-99,N
2,10,97,12.5,0,73,-105,N
2,10,98,58.0,0,73,-121,N
2,10,99,28.7,0,73,-181,N
2,10,100,36.4,0,73,-168,N
2,10,101,28.3,0,77,37,N
2,10,102,46.0,0,77,37,N
2,10,103,3.3,1,77,39,N
2,10,104,90.7,0,77,30,N
2,10,105,37.0,0,77,36,N
2,10,106,84.9,0,77,34,N
2,10,107,68.9,0,77,39,N
2,10,108,13.6,0,77,34,N
2,10,109,11.1,0,77,33,N
2,10,110,70.1,0,77,34,N
